PWS ID,PWS Name,PWS Type,Primary Source,Counties Served,Cities Served,PopulationServed Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1709300,COWTOWN BAWL INC,Transient non-community system,Ground water,Salem,PILESGROVE TWP.-1709,505,4,2,6
NJ2123341,CRAMER PLATING INC,Transient non-community system,Ground water,Warren,WHITE TWP.-2123,27,3,11,6
NJ1904454,CRANBERRY MARKET & DELI,Transient non-community system,Ground water,Sussex,BYRAM TWP.-1904,127,4,26,6
NJ1202317,CRANBURY ANIMAL HOSPITAL,Transient non-community system,Ground water,Middlesex,CRANBURY TWP.-1202,109,4,0,10
NJ2003300,CRANFORD SWIM & TENNIS CLUB,Transient non-community system,Ground water,Union,CRANFORD TWP.-2003,25,2,1,4
NJ1511319,CREAM RIDGE CHICKEN HOLIDAY,Transient non-community system,Ground water,Ocean,JACKSON TWP.-1511,258,4,4,7
NJ1351302,CREAM RIDGE COUNTRY MKT,Transient non-community system,Ground water,Monmouth,UPPER FREEHOLD TWP.-1351,205,3,7,4
NJ1351305,CREAM RIDGE GOLF CLUB,Transient non-community system,Ground water,Monmouth,UPPER FREEHOLD TWP.-1351,108,4,4,4
NJ1351333,CREAM RIDGE PROFESSIONAL CENTER WELL # 1,Transient non-community system,Ground water,Monmouth,UPPER FREEHOLD TWP.-1351,59,3,1,3
NJ1351334,CREAM RIDGE PROFESSIONAL CENTER WELL 2,Transient non-community system,Ground water,Monmouth,UPPER FREEHOLD TWP.-1351,170,3,0,3
NJ1351317,CREAM RIDGE WINERY,Transient non-community system,Ground water,Monmouth,UPPER FREEHOLD TWP.-1351,56,4,5,5
NJ0816306,CREAMY ACRES FARM LLC,Transient non-community system,Ground water,Gloucester,SOUTH HARRISON TWP.-0816,505,2,5,3
NJ0436468,CREANIES ICE CREAM,Transient non-community system,Ground water,Camden,WINSLOW TWP.-0436,207,4,8,5
NJ0824318,CREATION ACADEMY,Transient non-community system,Ground water,Gloucester,WOOLWICH TWP.-0824,71,3,0,2
NJ2011315,CREST VIEW CLUB CORP,Transient non-community system,Ground water,Union,NEW PROVIDENCE BORO-2011,250,4,6,9
NJ2011316,CRESTVIEW SWIM CLUB,Transient non-community system,Ground water,Union,NEW PROVIDENCE BORO-2011,250,2,0,2
NJ1019318,CROSS ROADS CAMP AND RETREAT CENTER,Transient non-community system,Ground water,Hunterdon,LEBANON TWP.-1019,106,3,1,4
NJ1908320,CROSSED KEYS,Transient non-community system,Ground water,Sussex,GREEN TWP.-1908,103,4,1,5
NJ0320365,CROSSROADS PLAZA,Transient non-community system,Ground water,Burlington,MEDFORD TWP.-0320,80,3,1,3
NJ0810322,"CROSSROADS WORSHIP CENTER, INC",Transient non-community system,Ground water,Gloucester,MANTUA TWP.-0810,255,2,0,1
NJ0805454,CROWN PIPELINE,Transient non-community system,Ground water,Gloucester,FRANKLIN TWP.-0805,81,3,2,2
NJ1314306,CRUZ GOLF COUNTRY CLUB,Transient non-community system,Ground water,Monmouth,FARMINGDALE BORO-1314,157,4,2,5
NJ1905317,CULVER LAKE GOLF CLUB,Transient non-community system,Ground water,Sussex,FRANKFORD TWP.-1905,33,3,20,5
NJ0609311,CUMBERLAND COUNTRY STORE,Transient non-community system,Ground water,Cumberland,MAURICE RIVER TWP.-0609,34,4,8,6
NJ0603322,CUMBERLAND COUNTY 4H CENTER EXT. SERVICE,Transient non-community system,Ground water,Cumberland,DEERFIELD TWP.-0603,46,3,6,5
NJ0614345,CUMBERLAND COUNTY RD DEPT,Transient non-community system,Ground water,Cumberland,VINELAND CITY-0614,56,4,62,6
NJ0614347,CUMBERLAND FAMILY CTR - WAREHOUSE WELL,Transient non-community system,Ground water,Cumberland,VINELAND CITY-0614,51,3,4,5
NJ0614341,CUMBERLAND FAMILY SHELTER,Transient non-community system,Ground water,Cumberland,VINELAND CITY-0614,53,3,6,6
NJ1902306,CUMBERLAND FARMS SHOPPING CNTR,Transient non-community system,Ground water,Sussex,ANDOVER TWP.-1902,156,4,1,5
NJ0112331,CUSTARD CASTLE,Transient non-community system,Ground water,Atlantic,HAMILTON TWP-0112,53,4,5,4
NJ0610314,CUSTARD CORAL,Transient non-community system,Ground water,Cumberland,MILLVILLE CITY-0610,308,3,6,4
NJ0320366,CVS,Transient non-community system,Ground water,Burlington,MEDFORD TWP.-0320,470,2,2,2
